,Customer ID,recency,Spent,Number of Orders,Date Last Quarter,Customer Name
792,792,1.312544974,0.696792553,0.04828871,19-07-2013,Graduation
793,793,-0.20802181,1.445492923,2.554077952,29-10-2013,Graduation
794,794,-1.694030258,-0.888592931,-2.868919747,5/4/2013,Graduation
795,795,-1.659471922,-0.928435079,-2.538152616,20-01-2013,Master
796,796,-1.659471922,0.19710561,0.845774129,28-06-2014,PhD
797,797,0.794169934,0.419557605,2.793775348,23-10-2012,2n Cycle
798,798,0.794169934,1.477034624,3.033472745,2/3/2013,Graduation
799,799,-1.279330226,-0.186375067,1.153447104,14-12-2013,Graduation
800,800,1.381661646,-0.974917586,-3.210580511,13-12-2013,Master
801,801,0.621378254,-0.061868354,1.370881251,26-03-2013,Graduation
802,802,0.172119886,0.268489459,2.544491207,19-01-2013,Graduation
803,803,-0.519046834,-0.916814453,-2.538152616,5/11/2013,PhD
804,804,-1.175655218,1.993322462,1.461120079,6/4/2013,Graduation
805,805,-0.20802181,-0.916814453,-2.538152616,4/11/2013,Master
806,806,-1.694030258,-0.050247727,1.54129618,23-03-2014,Master
807,807,0.863286606,-0.739184875,-1.797749142,21-10-2013,Graduation
808,808,0.414028238,2.2406758,2.280392766,22-03-2013,Graduation
809,809,0.068444878,1.608181695,3.524592078,6/4/2013,Graduation
810,810,1.658128334,1.674585276,0.423937263,16-10-2013,Graduation
811,811,0.897844942,-0.948356154,-2.902907536,20-04-2013,Graduation
812,812,1.17431163,1.452133281,3.032996762,31-05-2014,Graduation
813,813,-0.89918853,-0.971597407,-2.902907536,4/2/2013,Master
814,814,0.552261582,-0.903533737,-2.538152616,23-11-2013,PhD
815,815,1.554453326,0.120741492,1.518202024,12/5/2014,PhD
816,816,-0.242580146,-0.10835086,1.54129618,12/3/2014,Graduation
817,817,-1.348446898,-0.9251149,-2.538152616,24-11-2012,Graduation
818,818,1.554453326,-0.943375885,-2.902907536,29-03-2014,Graduation
819,819,0.033886542,0.723353985,3.398227665,1/9/2013,2n Cycle
820,820,-0.104346802,-0.368984914,-0.122126219,5/5/2013,PhD
821,821,1.69268667,1.702806798,4.446304114,8/8/2013,Graduation
822,822,-0.242580146,-0.931755258,-2.902907536,15-06-2014,Graduation
823,823,-0.657280178,0.255208743,1.950932524,18-04-2013,Graduation
824,824,-1.313888562,-0.881952573,-2.196491851,22-05-2013,Graduation
825,825,0.414028238,-0.526693417,-0.567057241,16-04-2013,2n Cycle
826,826,-1.279330226,-0.860371409,-1.86572472,7/5/2013,Graduation
827,827,0.932403278,-0.89191311,-1.808642775,12/1/2013,Graduation
828,828,-1.624913586,0.761536044,1.107258792,11/5/2013,PhD
829,829,-0.20802181,2.327000454,1.836768633,1/3/2014,Graduation
830,830,-0.760955186,1.224701018,1.414931768,22-11-2013,PhD
831,831,0.379469902,0.260189011,2.532290685,10/9/2012,Graduation
832,832,1.036078286,-0.684401921,-1.216390981,5/5/2013,PhD
833,833,1.623569998,-0.920134632,-1.831736931,2/10/2013,2n Cycle
834,834,-1.106538546,-0.397206436,-0.418905561,14-02-2013,Graduation
835,835,-1.694030258,-0.105030681,1.450226446,29-03-2013,Graduation
836,836,-0.38081349,2.06802649,3.830958164,25-04-2013,Master
837,837,-0.20802181,-0.950016243,-2.868919747,23-09-2012,Graduation
838,838,-1.659471922,-0.267719454,0.857974651,2/7/2013,2n Cycle
839,839,-0.830071858,0.950786248,3.832265053,21-03-2014,Graduation
840,840,-1.624913586,-0.940055706,-2.902907536,5/8/2013,Graduation
841,841,0.586819918,0.198765699,2.065572396,29-11-2012,Graduation
842,842,-0.000671794,-0.941715796,-2.902907536,12/5/2014,Graduation
843,843,-1.521238578,0.754895686,4.149524773,10/11/2012,Graduation
844,844,0.759611598,-0.941715796,-2.538152616,27-07-2013,2n Cycle
845,845,-0.484488498,-0.523373238,-0.429799195,13-01-2014,Graduation
846,846,1.554453326,-0.983218033,-3.267662457,29-09-2012,2n Cycle
847,847,1.070636622,-0.442028852,-0.543963085,24-12-2012,Master
848,848,0.414028238,-0.395546346,-0.429799195,23-10-2013,Graduation
849,849,-0.691838514,-0.342423482,0.41304363,10/5/2013,Graduation
850,850,-1.694030258,-0.355704198,0.436137786,13-06-2013,Graduation
851,851,1.070636622,-0.991518481,-3.210580511,11/1/2014,PhD
852,852,0.172119886,-0.201315873,0.025194554,6/11/2012,2n Cycle
853,853,0.759611598,-0.8935732,-2.538152616,26-05-2014,PhD
854,854,-0.760955186,1.858855212,1.255410472,17-03-2014,PhD
855,855,0.414028238,0.643669689,0.572088943,1/4/2013,Graduation
856,856,0.206678222,-0.933415348,-1.808642775,4/3/2014,Master
857,857,-0.484488498,-0.705983085,-1.524063956,19-02-2013,Graduation
858,858,-0.519046834,0.633709152,3.101448323,4/10/2012,Graduation
859,859,1.589011662,1.775850736,1.539989291,5/5/2013,2n Cycle
860,860,0.517703246,-0.020366116,1.278504628,26-01-2014,Graduation
861,861,-0.657280178,-0.749145412,-1.86572472,15-02-2014,Master
862,862,-1.279330226,1.027150366,4.764870723,9/1/2013,Graduation
863,863,1.623569998,-0.795627918,-1.831736931,4/10/2012,2n Cycle
864,864,-1.141096882,-0.865351678,-2.139409906,17-12-2013,2n Cycle
865,865,-1.141096882,-0.895233289,-2.538152616,11/6/2013,PhD
866,866,1.00151995,-0.981557944,-3.267662457,26-03-2013,Master
867,867,1.17431163,-0.916814453,-2.538152616,24-09-2013,Master
868,868,1.623569998,2.501309853,2.759787559,6/5/2013,Graduation
869,869,0.621378254,2.34194126,1.586653586,17-10-2012,Graduation
870,870,1.312544974,-0.571515834,-0.429799195,28-09-2013,PhD
871,871,-0.519046834,-0.916814453,-2.538152616,6/1/2014,Graduation
872,872,-0.104346802,-0.071828891,1.313799306,11/6/2014,Graduation
873,873,-1.452121906,1.118455289,1.665522798,4/4/2014,2n Cycle
874,874,0.82872827,-0.870331947,-2.538152616,6/10/2013,Master
875,875,0.172119886,-0.422107778,-0.145220375,17-09-2013,Graduation
876,876,1.51989499,0.656950405,3.704593751,30-06-2013,Master
877,877,0.103003214,-0.984878123,-3.210580511,14-02-2013,Graduation
878,878,0.13756155,0.489281364,3.317575582,5/4/2014,Master
879,879,1.105194958,0.882722578,3.682330502,17-01-2013,2n Cycle
880,880,-1.41756357,0.314971965,2.303486922,10/2/2014,Graduation
881,881,1.658128334,1.711107245,3.660543235,16-10-2012,Graduation
882,882,0.033886542,-0.342423482,0.41304363,23-07-2013,Graduation
883,883,-0.38081349,-0.868671857,-1.808642775,19-06-2014,2n Cycle
884,884,0.414028238,0.532443691,1.370050345,12/9/2012,PhD
885,885,-0.104346802,-0.671121205,-1.159309035,2/7/2013,PhD
886,886,0.82872827,0.416237426,0.822679973,26-11-2012,PhD
887,887,-1.037421874,-0.329142766,-0.225396476,11/12/2013,Graduation
888,888,-1.348446898,-0.539974134,-0.543963085,1/4/2013,Graduation
889,889,1.554453326,1.354188,1.346956189,16-12-2013,Master
890,890,-1.348446898,1.397350327,1.882956945,9/2/2013,Graduation
891,891,-0.415371826,-0.96163687,-3.210580511,8/9/2012,Master
892,892,1.554453326,-0.896893379,-2.538152616,14-01-2014,Graduation
893,893,-0.89918853,-0.677761563,-1.273472926,30-04-2014,Basic
894,894,0.897844942,1.403990685,2.781574826,1/2/2013,PhD
895,895,-0.311696818,1.071972783,1.8585559,12/12/2012,PhD
896,896,-0.864630194,0.98066786,4.241901396,7/8/2013,Graduation
897,897,-1.313888562,-0.712623443,-1.524063956,23-01-2014,Graduation
898,898,-0.691838514,2.295458753,1.54129618,11/8/2013,PhD
899,899,0.068444878,0.612127988,0.116264288,22-10-2013,Graduation
900,900,1.277986638,0.653630226,0.423937263,6/2/2013,Graduation
901,901,-1.383005234,2.177592398,2.258605499,16-08-2013,Graduation
902,902,-0.657280178,-0.427088047,-0.259384266,14-07-2013,Graduation
903,903,0.82872827,1.731028319,3.841851798,4/12/2013,Graduation
904,904,-0.830071858,-0.931755258,-2.902907536,24-03-2013,Graduation
905,905,0.621378254,1.030470545,1.801473955,9/4/2014,Graduation
906,906,0.621378254,-0.850410872,-2.230479641,21-11-2013,Graduation
907,907,0.31035323,-0.905193826,-2.253573797,2/12/2013,Graduation
908,908,1.139753294,1.915298255,4.264995552,4/1/2014,Graduation
909,909,1.69268667,-0.232857574,0.185546756,10/3/2014,PhD
910,910,1.51989499,0.899323474,1.745698899,29-06-2013,PhD
911,911,0.13756155,2.398384303,1.711711109,7/11/2013,Graduation
912,912,0.586819918,0.862801504,0.845774129,25-01-2013,PhD
913,913,-1.486680242,1.342567373,2.611159897,14-07-2013,Master
914,914,-0.242580146,0.839560251,2.133547975,3/12/2012,Graduation
915,915,1.00151995,-0.800608187,-2.253573797,11/5/2013,Graduation
916,916,-0.691838514,0.595527093,3.581674023,26-12-2013,Master
917,917,1.139753294,-0.954996512,-2.902907536,7/8/2013,PhD
918,918,1.485336654,0.374735188,1.835461744,17-11-2013,2n Cycle
919,919,1.00151995,-0.931755258,-2.173397696,18-05-2013,PhD
920,920,0.172119886,0.585566556,1.347787095,13-04-2014,PhD
921,921,-0.138905138,2.028184342,4.914329292,17-04-2013,Graduation
922,922,0.344911566,0.285090354,3.45530961,24-01-2013,Master
923,923,-1.41756357,0.338213218,2.863057816,4/5/2014,PhD
924,924,0.068444878,0.851180878,0.56119531,18-05-2014,Graduation
925,925,0.068444878,0.19544552,1.882956945,31-08-2012,Master
926,926,0.932403278,0.962406875,-0.567057241,10/2/2014,Graduation
927,927,0.448586574,2.813406681,1.904744212,30-12-2013,2n Cycle
928,928,1.277986638,-0.898553468,-2.196491851,4/5/2014,Graduation
929,929,0.379469902,1.066992514,1.711711109,17-11-2013,PhD
930,930,0.241236558,0.125721761,1.404038134,8/4/2014,PhD
931,931,1.17431163,-0.501792075,-0.509975296,10/2/2014,Graduation
932,932,1.485336654,-0.9251149,-2.538152616,12/8/2012,PhD
933,933,-0.622721842,0.643669689,0.355961685,22-12-2012,Basic
934,934,1.070636622,-0.940055706,-2.538152616,22-05-2014,Graduation
935,935,-0.346255154,-0.880292484,-2.196491851,25-05-2014,PhD
936,936,-1.002863538,-0.724244069,-1.524063956,24-10-2013,Graduation
937,937,0.13756155,-0.79064765,-2.139409906,22-05-2013,PhD
938,938,1.208869966,-0.918474542,-2.868919747,14-07-2013,Graduation
939,939,0.033886542,-0.920134632,-1.86572472,9/8/2013,PhD
940,940,1.623569998,-0.219576858,0.1624526,10/6/2013,2n Cycle
941,941,1.554453326,0.143982745,1.802780844,20-07-2013,PhD
942,942,-0.830071858,-0.848750783,-2.230479641,28-05-2013,Graduation
943,943,-0.03523013,-0.408827062,-0.145220375,4/3/2013,Graduation
944,944,0.552261582,0.783117208,3.659712329,22-12-2012,Basic
945,945,0.690494926,-0.048587638,1.484214235,1/10/2012,PhD
946,946,-1.279330226,-0.901873647,-2.538152616,16-02-2014,2n Cycle
947,947,1.208869966,-0.760766039,-1.581145901,30-09-2013,Graduation
948,948,-0.069788466,-0.624638699,-0.908718005,6/12/2013,Graduation
949,949,1.312544974,0.200425789,1.700817476,1/10/2012,2n Cycle
950,950,-0.484488498,1.943519777,3.158530268,10/5/2014,PhD
951,951,-0.069788466,-0.853731051,-1.86572472,8/5/2014,PhD
952,952,-0.03523013,-0.969937317,-3.210580511,29-01-2013,Master
953,953,-0.104346802,0.090859881,1.986227202,11/5/2013,PhD
954,954,-0.760955186,0.98066786,1.346956189,11/5/2014,Master
955,955,-0.415371826,-0.873652126,-1.86572472,10/2/2013,PhD
956,956,-1.41756357,-0.855391141,-1.86572472,1/12/2012,Graduation
957,957,-0.691838514,-0.193015426,0.857974651,17-08-2012,Graduation
958,958,1.243428302,1.588260621,3.318051564,7/5/2014,Graduation
959,959,-1.624913586,0.529123512,3.271863252,27-04-2013,PhD
960,960,0.586819918,2.162651592,1.597547219,21-09-2012,Graduation
961,961,0.379469902,-0.325822586,0.56119531,7/5/2014,PhD
962,962,0.172119886,-0.852070962,-2.230479641,30-12-2012,Master
963,963,0.725053262,0.793077745,3.660543235,14-10-2013,PhD
964,964,0.206678222,-0.969937317,-3.233674667,25-06-2014,Graduation
965,965,-1.002863538,-0.998158839,-4.190681382,12/9/2013,Graduation
966,966,1.00151995,-0.918474542,-2.538152616,19-08-2013,Graduation
967,967,0.48314491,0.900983563,4.640644106,12/10/2012,Graduation
968,968,-1.106538546,1.340907284,3.237399481,13-04-2013,PhD
969,969,-0.20802181,-0.335783124,0.41304363,13-10-2012,Graduation
970,970,-1.24477189,2.159331413,1.836768633,2/2/2014,Graduation
971,971,-0.104346802,3.118863152,4.25279503,17-01-2013,PhD
972,972,0.552261582,1.174898333,4.343033858,12/11/2012,2n Cycle
973,973,-1.659471922,-0.933415348,-2.538152616,17-11-2013,2n Cycle
974,974,-1.486680242,1.961780761,0.982201269,14-10-2012,Master
975,975,-0.588163506,-0.976577675,-3.267662457,3/2/2014,Graduation
976,976,-0.519046834,-0.056888085,1.644566437,1/8/2012,Master
977,977,0.725053262,0.328252681,2.350151216,11/10/2013,Master
978,978,-0.000671794,-0.828829709,-2.253573797,3/1/2014,Graduation
979,979,0.552261582,-0.969937317,-3.210580511,12/9/2013,Graduation
980,980,-0.830071858,1.470394266,3.170730791,12/7/2013,2n Cycle
981,981,1.208869966,-0.860371409,-2.196491851,22-06-2014,Graduation
982,982,-1.452121906,0.545724407,3.306681948,7/8/2013,Master
983,983,-0.519046834,-0.438708673,-0.293372055,14-10-2013,Graduation
984,984,-0.38081349,-0.131592114,2.133547975,15-08-2013,Graduation
985,985,-1.659471922,2.147710787,-0.475987506,21-08-2013,PhD
986,986,-0.830071858,0.193785431,1.666353704,25-11-2013,PhD
987,987,-0.830071858,-0.911834184,-2.538152616,25-10-2013,Graduation
988,988,0.033886542,-0.515072791,-0.452893351,12/5/2013,2n Cycle
989,989,-0.104346802,-0.197995694,0.867561396,29-06-2014,PhD
990,990,1.623569998,0.417897515,2.782881715,21-03-2014,Graduation
991,991,0.275794894,1.604861516,2.019384085,29-11-2012,2n Cycle
992,992,-0.069788466,-0.8935732,-2.139409906,31-08-2012,Master
993,993,0.103003214,-0.979897854,-3.210580511,18-02-2014,Graduation
994,994,-0.657280178,2.634117014,2.601573152,22-06-2014,Graduation
995,995,0.48314491,-0.815548993,-1.945900821,26-03-2014,Graduation
996,996,0.068444878,-0.544954402,-0.429799195,9/11/2013,Graduation
997,997,-1.210213554,-0.837130156,-2.173397696,25-02-2014,Graduation
998,998,-1.002863538,-0.935075437,-2.230479641,13-08-2013,Graduation
999,999,0.241236558,-0.334123034,0.41304363,3/11/2013,Graduation
1000,1000,-0.277138482,1.254582629,2.201523554,10/9/2012,PhD
1001,1001,0.794169934,-0.616338251,-0.965799951,9/10/2013,PhD
1002,1002,-1.659471922,-0.943375885,-2.902907536,27-03-2013,2n Cycle
1003,1003,-0.760955186,-0.780687113,-1.888818876,13-02-2013,Graduation
1004,1004,0.966961614,-0.876972305,-1.831736931,17-05-2013,PhD
1005,1005,1.312544974,-0.903533737,-2.538152616,2/2/2013,Graduation
1006,1006,1.105194958,1.173238243,2.077296936,5/11/2012,Master
1007,1007,0.068444878,-0.890253021,-2.561246772,12/5/2013,Graduation
1008,1008,1.036078286,-0.911834184,-2.504164827,26-01-2014,Graduation
1009,1009,-1.313888562,0.157263462,1.768793055,10/5/2013,PhD
1010,1010,0.172119886,-0.852070962,-2.162504062,25-08-2012,Graduation
1011,1011,1.51989499,-0.875312215,-2.504164827,11/1/2014,PhD
1012,1012,-1.694030258,-0.971597407,-2.902907536,7/3/2013,Graduation
1013,1013,0.172119886,1.002249023,4.925222925,10/9/2012,Master
1014,1014,-0.968305202,1.417271401,2.999008973,18-04-2014,Master
1015,1015,0.31035323,2.258936784,2.315687444,19-04-2014,Master
1016,1016,-1.59035525,0.803038282,0.788692184,7/4/2014,2n Cycle
1017,1017,1.727245006,-0.916814453,-2.902907536,28-05-2013,Graduation
1018,1018,0.725053262,1.259562898,1.836768633,3/1/2013,Graduation
1019,1019,0.552261582,-0.488511359,-0.48688114,20-02-2013,Graduation
1020,1020,-0.173463474,-0.905193826,-1.86572472,19-06-2014,Graduation
1021,1021,-1.486680242,-0.855391141,-2.230479641,7/7/2013,PhD
1022,1022,-1.383005234,-0.888592931,-2.527258982,4/3/2013,PhD
1023,1023,1.589011662,0.079239255,1.484214235,24-06-2014,Master
1024,1024,0.725053262,0.160583641,1.187434893,3/11/2012,Graduation
1025,1025,1.485336654,-0.918474542,-2.538152616,8/4/2013,PhD
1026,1026,0.448586574,-0.712623443,-3.849020618,21-08-2013,Graduation
1027,1027,1.243428302,0.70675309,0.207334023,29-01-2013,Basic
1028,1028,-1.624913586,-0.948356154,-2.868919747,1/8/2013,PhD
1029,1029,-1.694030258,-0.805588456,-1.888818876,4/11/2012,2n Cycle
1030,1030,1.450778318,-0.805588456,-2.230479641,29-06-2013,Graduation
1031,1031,-1.59035525,0.856161146,4.446304114,17-01-2013,Graduation
1032,1032,0.65593659,-0.183054888,-0.122126219,25-06-2014,Graduation
1033,1033,1.69268667,0.139002477,2.065572396,22-01-2013,2n Cycle
1034,1034,-0.277138482,1.254582629,2.201523554,12/5/2014,Graduation
1035,1035,-1.141096882,-0.988198302,-3.210580511,29-08-2012,Graduation
1036,1036,1.139753294,3.042499034,3.864945953,26-02-2014,PhD
1037,1037,-1.659471922,-0.915154363,-2.527258982,18-09-2013,Master
1038,1038,0.517703246,-0.946696064,-2.902907536,30-03-2014,PhD
1039,1039,0.65593659,0.598847272,2.303962904,29-05-2013,Graduation
1040,1040,1.69268667,-0.559895208,-0.429799195,23-04-2014,Graduation
1041,1041,-0.588163506,-0.546614492,-0.48688114,3/11/2012,Graduation
1042,1042,1.312544974,1.066992514,2.850857293,18-09-2012,Graduation
1043,1043,1.208869966,0.549044586,1.118152426,23-05-2014,Graduation
1044,1044,-1.59035525,0.947466069,1.346956189,30-07-2013,Graduation
1045,1045,-0.519046834,0.909284011,3.796970375,13-10-2012,Master
1046,1046,-0.89918853,0.075919075,1.700817476,25-09-2013,Master
1047,1047,-0.415371826,-0.92677499,-2.868919747,13-10-2013,PhD
1048,1048,-0.933746866,-0.168114083,1.096365159,13-11-2012,Graduation
1049,1049,-1.037421874,-0.945035975,-2.561246772,5/7/2013,Graduation
1050,1050,-1.452121906,1.731028319,3.146329746,7/4/2014,2n Cycle
1051,1051,0.103003214,2.023204073,4.263688663,5/6/2014,PhD
1052,1052,1.450778318,-0.978237765,-3.210580511,16-02-2013,PhD
1053,1053,1.51989499,0.495921722,3.294957408,14-02-2013,2n Cycle
1054,1054,1.00151995,-0.931755258,-2.173397696,5/4/2013,Master
1055,1055,-0.89918853,1.443832834,2.144441608,5/10/2012,Graduation
1056,1056,1.17431163,0.26350919,2.544491207,29-08-2012,Graduation
1057,1057,1.485336654,-0.930095169,-2.538152616,9/8/2013,PhD
1058,1058,-1.555796914,-0.232857574,0.185546756,27-11-2012,Graduation
1059,1059,-0.588163506,2.504630032,2.429020428,31-03-2013,Graduation
1060,1060,-0.760955186,1.146676811,3.773876219,1/10/2012,Master
1061,1061,-1.348446898,-0.971597407,-2.902907536,25-07-2013,Graduation
1062,1062,-1.383005234,-0.350723929,0.071382865,10/1/2013,PhD
1063,1063,0.552261582,-0.974917586,-3.210580511,19-05-2014,PhD
1064,1064,0.65593659,0.597187182,-0.168314531,11/4/2014,PhD
1065,1065,-1.141096882,-0.41546742,0.27661649,12/9/2012,Graduation
1066,1066,-1.279330226,1.317666031,0.913749708,1/5/2014,Graduation
1067,1067,1.589011662,-0.983218033,-3.267662457,3/8/2012,2n Cycle
1068,1068,-1.141096882,2.456487436,2.212417187,4/8/2012,Graduation
1069,1069,-0.104346802,0.620428436,3.409952205,4/3/2014,Graduation
1070,1070,-1.59035525,-0.979897854,-2.902907536,25-05-2014,PhD
1071,1071,1.070636622,-0.139892561,3.397751683,3/12/2012,Graduation
1072,1072,0.966961614,-0.969937317,-3.210580511,30-11-2012,Graduation
1073,1073,-1.694030258,0.970707323,1.198328527,24-02-2014,Graduation
1074,1074,0.448586574,2.242335889,2.201523554,18-07-2013,Graduation
1075,1075,1.450778318,-0.787327471,-1.888818876,3/7/2013,Graduation
1076,1076,-0.864630194,0.281770175,1.130352948,1/5/2013,PhD
1077,1077,-1.624913586,-0.886932842,-2.173397696,20-08-2013,2n Cycle
1078,1078,-0.933746866,-0.807248545,-1.888818876,22-01-2014,Master
1079,1079,0.241236558,-0.304241423,0.41304363,22-04-2013,PhD
1080,1080,0.172119886,0.432838321,-0.168314531,17-03-2014,Graduation
1081,1081,0.759611598,0.246908295,0.389949474,17-11-2012,Graduation
1082,1082,-0.38081349,-0.988198302,-3.210580511,22-08-2012,Graduation
1083,1083,0.448586574,0.547384497,3.443109088,17-08-2013,Graduation
1084,1084,1.00151995,2.082967296,1.506001502,2/2/2013,Master
1085,1085,-1.07198021,-0.398866525,-0.23629011,4/2/2013,Graduation
1086,1086,1.589011662,-0.272699722,0.584289465,12/10/2013,Graduation
1087,1087,0.586819918,-0.564875476,-0.543963085,4/1/2013,PhD
1088,1088,-0.72639685,-0.906853916,-2.538152616,3/5/2014,Graduation
1089,1089,1.00151995,1.188179049,2.361044849,17-03-2014,PhD
1090,1090,-1.24477189,-0.903533737,-2.538152616,29-05-2014,PhD
1091,1091,-0.760955186,-0.901873647,-2.230479641,26-04-2014,PhD
1092,1092,-1.106538546,-0.07514907,1.450226446,23-08-2013,Graduation
1093,1093,0.759611598,-0.490171448,-0.23629011,22-06-2013,PhD
1094,1094,1.036078286,0.9109441,0.606552715,12/3/2014,PhD
1095,1095,-1.659471922,0.824619446,0.949044386,7/8/2013,Graduation
1096,1096,1.00151995,-0.981557944,-3.210580511,2/6/2014,Graduation
1097,1097,-0.89918853,2.325340365,2.087359663,31-10-2012,2n Cycle
1098,1098,0.897844942,-0.935075437,-2.173397696,23-04-2013,Master
1099,1099,0.725053262,1.604861516,-0.533069452,2/1/2013,Graduation
1100,1100,-1.348446898,-0.903533737,-2.868919747,8/10/2013,Graduation
1101,1101,-0.864630194,-0.300921244,-0.465093873,20-05-2013,2n Cycle
1102,1102,-0.069788466,-0.848750783,-2.504164827,2/8/2013,Graduation
1103,1103,1.69268667,0.046037464,2.009321358,26-10-2013,Graduation
1104,1104,-1.555796914,0.248568385,2.475208739,24-03-2014,Graduation
1105,1105,-1.175655218,-0.800608187,-1.888818876,15-11-2013,PhD
1106,1106,0.621378254,-0.456969658,-0.509975296,19-06-2014,PhD
1107,1107,-0.588163506,-0.784007292,-1.888818876,3/8/2013,2n Cycle
1108,1108,-0.311696818,-0.460289837,-0.122126219,30-01-2014,2n Cycle
1109,1109,0.172119886,-0.370645003,0.219534545,31-05-2014,Graduation
1110,1110,1.00151995,1.850554764,0.504113364,25-02-2013,Graduation
1111,1111,1.554453326,-0.878632394,-2.561246772,1/3/2013,2n Cycle
1112,1112,0.068444878,-0.968277228,-3.267662457,9/2/2014,PhD
1113,1113,-0.242580146,0.930865174,3.796970375,17-02-2014,Master
1114,1114,0.621378254,0.580586287,-0.008793236,30-08-2013,PhD
1115,1115,1.312544974,-0.983218033,-3.210580511,28-08-2013,Graduation
1116,1116,-0.691838514,-0.913494274,-2.902907536,16-10-2013,PhD
1117,1117,1.381661646,2.23901571,3.158530268,20-09-2013,Master
1118,1118,0.863286606,2.333640812,2.532290685,16-01-2013,Basic
1119,1119,1.658128334,-0.466930195,-0.179208165,12/9/2013,2n Cycle
1120,1120,0.48314491,-0.880292484,-2.173397696,6/10/2013,Graduation
1121,1121,1.34710331,1.171578154,2.087359663,22-11-2012,PhD
1122,1122,-0.519046834,-0.958316691,-2.173397696,17-05-2013,Master
1123,1123,1.105194958,-0.48519118,-0.08813843,24-12-2013,Graduation
1124,1124,0.552261582,0.087539702,1.757899421,18-11-2012,Graduation
1125,1125,0.068444878,-0.885272752,-2.230479641,18-12-2012,Graduation
1126,1126,0.932403278,-0.931755258,-2.504164827,8/8/2012,Graduation
1127,1127,0.932403278,-0.865351678,-2.230479641,24-04-2014,Graduation
1128,1128,1.208869966,0.822959356,3.70590064,12/1/2013,Basic
1129,1129,0.241236558,-0.906853916,-1.888818876,20-12-2013,2n Cycle
1130,1130,-0.622721842,-0.767406397,-1.831736931,15-01-2013,Master
1131,1131,-1.694030258,0.12738185,2.236818232,10/10/2013,Graduation
1132,1132,1.450778318,-0.325822586,0.664465566,7/6/2014,Graduation
1133,1133,-0.311696818,-0.963296959,-3.210580511,12/11/2012,Graduation
1134,1134,0.344911566,0.751575507,4.116843872,29-10-2013,Graduation
1135,1135,1.623569998,1.413951222,2.977221706,24-05-2014,2n Cycle
1136,1136,0.414028238,-0.978237765,-3.210580511,5/8/2012,PhD
1137,1137,-1.210213554,2.0348247,4.092442828,3/5/2013,PhD
1138,1138,-1.141096882,-0.614678162,-0.954906317,22-05-2014,Master
1139,1139,1.69268667,-0.928435079,-2.196491851,2/2/2013,Graduation
1140,1140,-1.313888562,-0.153173277,1.085471525,20-06-2013,Master
1141,1141,0.103003214,0.685171926,0.618277255,31-01-2013,Graduation
1142,1142,-1.037421874,1.266203256,-0.874730216,11/5/2014,2n Cycle
1143,1143,0.414028238,0.695132464,3.4892974,17-08-2013,PhD
1144,1144,0.82872827,-0.508432433,-0.543963085,5/11/2013,Graduation
1145,1145,-1.694030258,0.12738185,2.236818232,21-01-2014,Master
1146,1146,0.863286606,-0.179734709,1.222729572,19-11-2013,Graduation
1147,1147,0.206678222,0.658610494,2.44122095,14-09-2012,Graduation
1148,1148,-0.03523013,-0.646219862,-0.85163606,12/11/2013,PhD
1149,1149,0.13756155,-0.002105132,1.643735531,13-10-2012,Graduation
1150,1150,-1.24477189,-0.883612663,-2.561246772,6/7/2013,PhD
1151,1151,-0.519046834,-0.832149888,-2.230479641,29-08-2012,Graduation
1152,1152,0.172119886,0.635369241,1.096365159,29-08-2012,Graduation
1153,1153,0.690494926,0.812998819,0.731610239,22-09-2012,Graduation
1154,1154,1.105194958,-0.981557944,-3.210580511,3/4/2014,Master
1155,1155,1.727245006,-0.951676333,-2.902907536,28-05-2014,PhD
1156,1156,-1.59035525,1.832293779,0.949044386,21-07-2013,Graduation
1157,1157,0.414028238,-0.28100017,0.641371411,5/12/2012,Graduation
1158,1158,0.552261582,-0.883612663,-2.538152616,29-05-2014,Graduation
1159,1159,1.51989499,-0.634599236,-0.931812161,11/3/2013,Graduation
1160,1160,-0.864630194,-0.978237765,-3.210580511,23-03-2014,Graduation
1161,1161,-1.41756357,-0.227877305,0.66363466,14-09-2012,Graduation
1162,1162,0.794169934,-0.85705123,-2.230479641,20-10-2012,Graduation
1163,1163,-0.691838514,3.183606642,1.346956189,22-08-2012,Graduation
1164,1164,-0.55360517,-0.171434262,1.256717361,13-10-2013,PhD
1165,1165,0.65593659,-0.617998341,-0.85163606,23-05-2013,Graduation
1166,1166,0.206678222,1.037110903,2.031108625,5/7/2013,2n Cycle
1167,1167,0.932403278,-0.862031499,-1.854831087,22-08-2012,Graduation
1168,1168,-1.106538546,-0.979897854,-3.210580511,29-05-2013,Graduation
1169,1169,1.554453326,-0.968277228,-2.902907536,22-01-2014,Graduation
1170,1170,1.277986638,-0.908514005,-2.595234561,17-02-2014,Basic
1171,1171,-0.830071858,0.685171926,4.047561405,17-03-2014,2n Cycle
1172,1172,-0.933746866,-0.750805502,-1.524063956,26-08-2012,PhD
1173,1173,-1.175655218,-0.923454811,-2.902907536,12/1/2014,Master
1174,1174,-0.484488498,1.99996282,0.913749708,8/1/2013,Basic
1175,1175,1.105194958,1.417271401,2.80597587,13-11-2013,Master
1176,1176,0.206678222,-0.848750783,-2.527258982,3/11/2012,Master
1177,1177,1.554453326,-0.742505054,-1.5009698,17-05-2013,Graduation
